channel,ip_address,session_id,user_id,event,user_group,current_time,query,product_id,product,quantity
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677614024799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,IncreaseQuantity,grp-057,1677614109799,Random Query,948578,Mobile Phone,1
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677614175799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677614581799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677614717799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677614735799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677615005799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677615544799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677615580799,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677615645800,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677615981800,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677616206800,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677616478800,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677616597800,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,AddToCart,grp-057,1677616831800,Random Query,69600,Mobile Phone,1
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677617762800,Random Query,,Mobile Phone,
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,Search,grp-057,1677617802800,Random Query,,Mobile Phone,
Direct,101.174.74.92,0d4fac99f2c2b963f4ed2c0d934ce92df3298efb988c8faf1507a7ce6a6d085d,159558,Search,grp-159,1677613780800,Random Query,,Mobile Phone,
Direct,101.174.74.92,0d4fac99f2c2b963f4ed2c0d934ce92df3298efb988c8faf1507a7ce6a6d085d,159558,Search,grp-159,1677613790801,Random Query,,Mobile Phone,
Direct,101.174.74.92,0d4fac99f2c2b963f4ed2c0d934ce92df3298efb988c8faf1507a7ce6a6d085d,159558,Search,grp-159,1677613908801,Random Query,,Mobile Phone,
Direct,101.174.74.92,0d4fac99f2c2b963f4ed2c0d934ce92df3298efb988c8faf1507a7ce6a6d085d,159558,Search,grp-159,1677613971801,Random Query,,Mobile Phone,
Direct,101.174.74.92,0d4fac99f2c2b963f4ed2c0d934ce92df3298efb988c8faf1507a7ce6a6d085d,159558,Search,grp-159,1677613999801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677613743801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677613788801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677613798801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677613921801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,AddToCart,grp-121,1677613965801,Random Query,654027,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677614195801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677614357801,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,AddToCart,grp-121,1677614567802,Random Query,315213,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677614591802,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,AddToCart,grp-121,1677615068802,Random Query,957028,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677615228802,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677615866802,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677616586802,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677616690802,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,IncreaseQuantity,grp-121,1677616816802,Random Query,623180,Mobile Phone,2
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677617341802,Random Query,,Mobile Phone,
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,IncreaseQuantity,grp-121,1677618237802,Random Query,777058,Mobile Phone,5
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,Search,grp-121,1677618645802,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,IncreaseQuantity,grp-224,1677613728802,Random Query,912904,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677613781802,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677613793802,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677613877803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677614017803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677614142803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1677614178803,Random Query,815444,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677614409803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677614809803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677615007803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677615277803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677615805803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677615961803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677616546803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1677616924803,Random Query,528775,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677617554803,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677618066804,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677619035804,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677620025804,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1677621051804,Random Query,726814,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677621911804,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1677622394804,Random Query,486810,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677623296804,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,Search,grp-224,1677624193804,Random Query,,Mobile Phone,
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,IncreaseQuantity,grp-224,1677624745804,Random Query,70489,Mobile Phone,2
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677613730804,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677613739804,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677613757805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677613772805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677614000805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677614085805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,IncreaseQuantity,grp-027,1677614151805,Random Query,328556,Mobile Phone,3
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677614564805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677614828805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677615179805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677615509805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677615663805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677615975805,Random Query,,Mobile Phone,
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,Search,grp-027,1677616248805,Random Query,,Mobile Phone,
Other,19.226.113.96,6b4301864c4d243a6aacaecf9101a47b7649e4070dd8a64d07f05d4f3cb04454,219430,Search,grp-219,1677613728806,Random Query,,Mobile Phone,
Other,19.226.113.96,6b4301864c4d243a6aacaecf9101a47b7649e4070dd8a64d07f05d4f3cb04454,219430,Search,grp-219,1677613779806,Random Query,,Mobile Phone,
Other,19.226.113.96,6b4301864c4d243a6aacaecf9101a47b7649e4070dd8a64d07f05d4f3cb04454,219430,Search,grp-219,1677613887806,Random Query,,Mobile Phone,
Other,222.93.42.133,6042a418d73d4b7ef093fd7328167a8dd69bd83ea56dde5285288f5e967b58f0,145193,Search,grp-145,1677613762806,Random Query,,Mobile Phone,
Other,222.93.42.133,6042a418d73d4b7ef093fd7328167a8dd69bd83ea56dde5285288f5e967b58f0,145193,Search,grp-145,1677613820806,Random Query,,Mobile Phone,
Other,222.93.42.133,6042a418d73d4b7ef093fd7328167a8dd69bd83ea56dde5285288f5e967b58f0,145193,Search,grp-145,1677613838806,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677613758806,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677613797806,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677613875807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,IncreaseQuantity,grp-131,1677613983807,Random Query,42994,Mobile Phone,3
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677614027807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677614157807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677614199807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677614325807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677614389807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677614650807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677615110807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677615385807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677615529807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677615854807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677615896807,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677616196808,Random Query,,Mobile Phone,
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,Search,grp-131,1677616804808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677613771808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677613829808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677613937808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677614117808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677614285808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677614390808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677614630808,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677614910809,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677615310809,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677615463809,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,IncreaseQuantity,grp-023,1677615553809,Random Query,844827,Mobile Phone,1
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,Search,grp-023,1677615949809,Random Query,,Mobile Phone,
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,AddToCart,grp-023,1677616057809,Random Query,152989,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,AddToCart,grp-074,1677613778809,Random Query,71877,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677613827809,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677613921809,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677613960809,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677614040809,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677614115809,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677614217810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677614574810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677614982810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677615036810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677615126810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,AddToCart,grp-074,1677615643810,Random Query,441479,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677615679810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677616368810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677616760810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677617345810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,AddToCart,grp-074,1677617633810,Random Query,321803,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677618602810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677619574810,Random Query,,Mobile Phone,
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,Search,grp-074,1677619916810,Random Query,,Mobile Phone,
Referral,5.59.163.232,331fea662a617ab4368e734842e62a58f76ec0f147bbdb7c3f7fbe5b6b3dc5a7,479970,Search,grp-223,1677613762811,Random Query,,Mobile Phone,
Referral,5.59.163.232,331fea662a617ab4368e734842e62a58f76ec0f147bbdb7c3f7fbe5b6b3dc5a7,479970,Search,grp-223,1677613816811,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677613765811,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677613783811,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677613875811,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677613899811,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677614131811,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677614261812,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677614507812,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677614906812,Random Query,,Mobile Phone,
Direct,208.92.91.242,623174c5af85c1ea5b767a797cec2e0742f135470a0631aa30316d42f5e207ba,944972,Search,grp-176,1677615058812,Random Query,,Mobile Phone,
Referral,104.29.7.39,641ca574b9babca9ee4979ac85ca68a17eb19c8a039ccff3f3436bd7324debbd,486815,AddToCart,grp-230,1677613748812,Random Query,280492,Mobile Phone,1
Referral,104.29.7.39,641ca574b9babca9ee4979ac85ca68a17eb19c8a039ccff3f3436bd7324debbd,486815,Search,grp-230,1677613779812,Random Query,,Mobile Phone,
Referral,104.29.7.39,641ca574b9babca9ee4979ac85ca68a17eb19c8a039ccff3f3436bd7324debbd,486815,Search,grp-230,1677613805812,Random Query,,Mobile Phone,
Referral,104.29.7.39,641ca574b9babca9ee4979ac85ca68a17eb19c8a039ccff3f3436bd7324debbd,486815,Search,grp-230,1677613871812,Random Query,,Mobile Phone,
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,Search,grp-046,1677613773812,Random Query,,Mobile Phone,
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,AddToCart,grp-046,1677613775812,Random Query,959496,Mobile Phone,1
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,Search,grp-046,1677613885812,Random Query,,Mobile Phone,
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,Search,grp-046,1677613903813,Random Query,,Mobile Phone,
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,Search,grp-046,1677613959813,Random Query,,Mobile Phone,
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,Search,grp-046,1677614209813,Random Query,,Mobile Phone,
