datetime,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly,changepoint
2020-03-09 10:24:58,0.0261919,0.0391603,1.04415,0.054711,78.5337,25.9392,211.812,31.0027,1.0,0.0
2020-03-09 10:24:59,0.0266312,0.0396310999999999,0.696236,-0.2732159999999999,78.5693,25.9346,231.27,31.9974,1.0,0.0
2020-03-09 10:25:00,0.0263731,0.0395046,1.03829,-0.2732159999999999,78.5313,25.9408,234.997,32.0,1.0,0.0
2020-03-09 10:25:01,0.0261593,0.0393436,0.809813,0.054711,78.5767,25.9465,224.803,31.0027,1.0,0.0
2020-03-09 10:25:02,0.0267029999999999,0.0395241,1.11758,0.382638,78.4977,25.9435,236.552,31.9974,1.0,0.0
2020-03-09 10:25:03,0.0262557,0.0390413,0.764247,0.054711,78.2801,25.9428,232.449,32.0,1.0,0.0
2020-03-09 10:25:04,0.0266408,0.0388621999999999,1.14246,0.054711,78.5143,25.9359,225.557,31.0027,1.0,0.0
2020-03-09 10:25:05,0.0259857,0.0385888,1.21199,0.054711,78.4834,25.9453,231.484,31.9974,1.0,0.0
2020-03-09 10:25:06,0.0263482,0.0390499,1.13937,0.382638,78.4864,25.9508,206.321,32.0,1.0,0.0
2020-03-09 10:25:07,0.0264395999999999,0.0387758,0.720847,-0.601143,78.4164,25.945,233.241,31.0027,1.0,0.0
2020-03-09 10:25:08,0.0264607,0.0389024,0.758518,0.054711,78.3475,25.947,205.475,31.9974,1.0,0.0
2020-03-09 10:25:09,0.0261137,0.0394781,1.11873,-0.2732159999999999,78.4336,25.9459,229.863,32.0,1.0,0.0
2020-03-09 10:25:10,0.0262796,0.0398681999999999,1.3957,0.054711,78.4548,25.9554,249.946,31.0027,1.0,0.0
2020-03-09 10:25:11,0.0261132,0.0395538,1.23465,0.054711,78.2805,25.9546,232.056,31.9974,1.0,0.0
2020-03-09 10:25:12,0.0260174,0.0403193,1.3411,-0.2732159999999999,78.2557,25.9472,224.436,31.0027,1.0,0.0
2020-03-09 10:25:13,0.0268399,0.0400673,1.21449,-0.2732159999999999,78.2849,25.9439,235.479,31.9974,1.0,0.0
2020-03-09 10:25:14,0.0263629,0.0401414,1.1534799999999998,0.382638,78.1122,25.9493,226.508,32.0,1.0,0.0
2020-03-09 10:25:15,0.0262758,0.0397864,1.22505,-0.2732159999999999,78.2087,25.9527,232.23,31.9974,1.0,0.0
2020-03-09 10:25:16,0.0263468,0.0398743,1.3196,0.382638,78.2675,25.9441,229.592,32.0,1.0,0.0
2020-03-09 10:25:17,0.0263894,0.0399311999999999,1.52744,0.382638,78.042,25.9473,245.361,31.0027,1.0,0.0
2020-03-09 10:25:19,0.0264875,0.0398038,1.29877,0.054711,78.0487,25.953000000000003,237.338,31.9974,1.0,0.0
2020-03-09 10:25:20,0.026253,0.0401204,1.28826,0.382638,78.1494,25.9485,237.231,32.0,1.0,0.0
2020-03-09 10:25:21,0.0263707999999999,0.0401043,1.1062,0.054711,77.911,25.9502,241.315,31.0027,1.0,0.0
2020-03-09 10:25:22,0.0263466,0.0396027,1.35259,0.054711,78.1619,25.9459,230.15,31.9974,1.0,0.0
2020-03-09 10:25:23,0.0262221,0.0404459,1.23297,0.382638,78.0551,25.9469,235.273,32.0,1.0,0.0
2020-03-09 10:25:24,0.0267657,0.0405739,1.20802,0.054711,77.9389,25.954,237.095,32.0,1.0,0.0
2020-03-09 10:25:25,0.0264810999999999,0.0400482,1.40335,0.054711,78.0211,25.9465,240.377,31.0027,1.0,0.0
2020-03-09 10:25:26,0.0267014,0.0395595,0.958162,0.054711,77.9508,25.9538,204.913,31.9974,1.0,0.0
2020-03-09 10:25:27,0.0264282,0.0396001,1.66261,-0.2732159999999999,77.7553,25.9509,248.54,32.0,1.0,0.0
2020-03-09 10:25:28,0.0267080999999999,0.0402763,1.35365,0.382638,77.7468,25.9561,236.676,32.0,1.0,0.0
2020-03-09 10:25:29,0.0264802,0.0394963,1.21343,0.382638,77.8163,25.9567,229.531,31.0027,1.0,0.0
2020-03-09 10:25:30,0.0265426,0.0398862,1.51104,0.054711,77.4323,25.9567,248.948,31.9974,1.0,0.0
2020-03-09 10:25:31,0.02605,0.0393538,1.29336,0.054711,77.7742,25.9548,224.501,32.0,1.0,0.0
2020-03-09 10:25:32,0.0268105,0.040331,1.34596,0.054711,77.3658,25.9499,232.529,32.0,1.0,0.0
2020-03-09 10:25:33,0.0264656,0.0400139,1.28965,-0.2732159999999999,77.6439,25.9553,235.737,32.0,1.0,1.0
2020-03-09 10:25:34,0.0269173,0.0409958,1.23796,0.054711,77.5942,25.9467,223.392,31.0027,1.0,0.0
2020-03-09 10:25:35,0.0267862,0.0406962,0.91945,0.054711,77.5291,25.9448,229.044,31.9974,1.0,0.0
2020-03-09 10:25:36,0.0267457,0.0396307,1.20719,0.054711,77.2088,25.9502,226.418,32.0,1.0,0.0
2020-03-09 10:25:37,0.0265937999999999,0.0404015999999999,1.03977,0.054711,77.5475,25.9527,252.154,32.0,1.0,0.0
2020-03-09 10:25:38,0.0268894999999999,0.0402145,0.778579,0.382638,77.1024,25.95,226.975,32.9948,1.0,0.0
2020-03-09 10:25:39,0.0268279999999999,0.0397576,0.918407,0.054711,77.0799,25.9558,213.676,31.0055,1.0,0.0
2020-03-09 10:25:40,0.0268846,0.0397301999999999,1.19748,-0.2732159999999999,76.8679,25.9433,232.672,31.9974,1.0,0.0
2020-03-09 10:25:42,0.0267781,0.040306,1.27124,0.054711,76.9038,25.9473,230.096,32.0,1.0,0.0
2020-03-09 10:25:43,0.0270389,0.0408124,0.498367,-0.2732159999999999,76.9524,25.9495,212.978,32.0,1.0,0.0
2020-03-09 10:25:44,0.0265859,0.0404360999999999,1.28303,0.054711,76.839,25.9476,239.634,32.0,1.0,0.0
2020-03-09 10:25:45,0.0267278,0.0410839,1.25142,0.054711,76.8043,25.9464,229.715,32.0,1.0,0.0
2020-03-09 10:25:46,0.0265567,0.0396841999999999,1.00795,0.382638,76.6029,25.9468,229.917,32.0,1.0,0.0
2020-03-09 10:25:47,0.0263548,0.0412774,1.36676,0.382638,76.6495,25.9435,237.695,32.0,1.0,0.0
2020-03-09 10:25:48,0.0272009,0.0407149,0.964593,0.054711,76.6143,25.9362,235.61,31.0027,1.0,0.0
2020-03-09 10:25:49,0.0267301,0.0405426,0.991647,0.054711,76.5101,25.9418,243.876,31.9974,1.0,0.0
2020-03-09 10:25:50,0.0269005,0.0405545999999999,0.8857079999999999,0.382638,76.8093,25.9335,230.796,32.0,1.0,0.0
2020-03-09 10:25:51,0.0263238,0.0396461,0.778066,0.054711,76.383,25.9355,216.48,32.0,1.0,0.0
2020-03-09 10:25:52,0.0268522,0.041172,0.612907,0.382638,76.3778,25.9431,237.104,31.0027,1.0,0.0
2020-03-09 10:25:53,0.0266897,0.0399616999999999,0.8571690000000001,0.054711,76.3676,25.9407,227.05900000000003,31.9974,1.0,0.0
2020-03-09 10:25:54,0.0263996,0.040744,0.780683,0.382638,76.1607,25.9404,217.138,32.0,1.0,0.0
2020-03-09 10:25:55,0.0261404,0.0398789,1.23678,0.054711,76.2304,25.9376,242.051,32.0,1.0,0.0
2020-03-09 10:25:56,0.0267085,0.0409082,0.474568,-0.2732159999999999,76.17,25.9367,210.565,32.0,1.0,0.0
2020-03-09 10:25:57,0.0265974,0.0404581,0.910809,0.054711,76.0493,25.9394,239.805,32.0,1.0,0.0
2020-03-09 10:25:58,0.0265744,0.0413313,1.02679,-0.2732159999999999,76.0116,25.939,248.919,32.0,1.0,0.0
2020-03-09 10:25:59,0.0263505,0.0397156,0.925533,0.382638,76.0758,25.9505,229.848,32.0,1.0,0.0
2020-03-09 10:26:00,0.0261734,0.0410385,0.596499,0.054711,75.9246,25.937,226.74400000000003,32.0,1.0,0.0
2020-03-09 10:26:01,0.0269406999999999,0.0404388,0.566128,0.054711,75.9389,25.946,215.578,32.0,1.0,0.0
2020-03-09 10:26:02,0.0262699,0.040421,0.599063,-0.2732159999999999,75.8278,25.9551,228.792,32.0,1.0,0.0
2020-03-09 10:26:03,0.0261281,0.0402039,0.7682399999999999,0.054711,75.7508,25.9528,216.771,32.0027,1.0,0.0
2020-03-09 10:26:04,0.0268437999999999,0.0406545,0.505534,0.054711,75.8673,25.9535,234.026,32.0,1.0,0.0
2020-03-09 10:26:06,0.026566,0.0400415,0.805639,-0.2732159999999999,75.7321,25.9622,238.34,32.0,1.0,0.0
2020-03-09 10:26:07,0.0264923,0.0399948,0.542402,0.054711,75.6568,25.9685,217.5,32.0,1.0,0.0
2020-03-09 10:26:08,0.0265075,0.0403869,0.8546360000000001,0.054711,75.6494,25.9722,235.372,32.0,1.0,0.0
2020-03-09 10:26:09,0.0267322999999999,0.0403315,0.965134,0.054711,75.4225,25.9673,244.279,32.0,1.0,0.0
2020-03-09 10:26:10,0.0264223,0.0405794,1.1994,0.382638,75.5604,25.9852,237.256,32.0,1.0,0.0
2020-03-09 10:26:11,0.0266536,0.0406163,1.04543,0.054711,75.3919,25.9814,229.403,32.0,1.0,0.0
2020-03-09 10:26:12,0.0262124,0.040197,0.600774,0.382638,75.4868,26.0042,225.439,32.9974,1.0,0.0
2020-03-09 10:26:13,0.0267074,0.0408514,0.56504,0.054711,75.2747,26.0041,227.456,32.0027,1.0,0.0
2020-03-09 10:26:14,0.0267514999999999,0.0410541,0.944204,0.054711,75.28,26.0176,230.896,32.0,1.0,0.0
2020-03-09 10:26:15,0.0264252,0.0403489,0.709079,-0.2732159999999999,75.20100000000001,26.0207,236.547,32.0,1.0,0.0
2020-03-09 10:26:16,0.0268798,0.0398245999999999,0.640004,0.054711,75.2155,26.0307,232.175,32.0,1.0,0.0
2020-03-09 10:26:17,0.0264554,0.0407659,1.09899,0.054711,75.1937,26.0192,233.133,32.0,1.0,0.0
2020-03-09 10:26:18,0.0269684,0.0402698,0.65432,0.054711,75.2105,26.0321,231.37,32.9974,1.0,0.0
2020-03-09 10:26:19,0.0261497,0.0395055999999999,0.984295,0.382638,74.9889,26.0485,230.893,32.0027,1.0,0.0
2020-03-09 10:26:20,0.0265057,0.0400335,1.01349,0.054711,74.96600000000001,26.0414,232.43400000000003,32.0,1.0,0.0
2020-03-09 10:26:21,0.0266333,0.0396743,1.19054,-0.2732159999999999,75.0821,26.0504,240.001,32.0,1.0,0.0
2020-03-09 10:26:22,0.0267272,0.0395531,0.7750199999999999,0.710565,74.8632,26.0615,233.881,32.0,1.0,0.0
2020-03-09 10:26:23,0.026504,0.04044,0.922174,0.382638,74.8249,26.0589,224.609,32.9948,1.0,0.0
2020-03-09 10:26:24,0.0262629,0.0394556999999999,1.1247,0.382638,74.7453,26.0642,215.391,31.0055,1.0,0.0
2020-03-09 10:26:26,0.0265759,0.0403291999999999,0.6837810000000001,0.054711,74.7863,26.0735,241.30900000000003,32.9948,1.0,0.0
2020-03-09 10:26:27,0.02611,0.0391625,0.76879,0.710565,74.8243,26.0791,231.942,32.0027,1.0,0.0
2020-03-09 10:26:28,0.0259575999999999,0.0400760999999999,0.946534,-0.2732159999999999,74.6102,26.0751,223.678,32.0,1.0,0.0
2020-03-09 10:26:29,0.0269665,0.0400146,0.994445,0.054711,74.5837,26.0767,226.226,32.0,1.0,0.0
2020-03-09 10:26:30,0.0263184,0.0388457,0.6756850000000001,0.054711,74.653,26.0738,234.953,32.0,1.0,0.0
2020-03-09 10:26:31,0.0269534,0.0391686,1.0117,0.382638,74.7402,26.0629,230.261,32.0,1.0,0.0
2020-03-09 10:26:32,0.0261048,0.0388416,0.953262,0.054711,74.5198,26.0766,222.83900000000003,32.0,1.0,0.0
2020-03-09 10:26:33,0.0268325999999999,0.0390941999999999,1.07664,0.054711,74.5989,26.0647,208.294,32.0,1.0,0.0
2020-03-09 10:26:34,0.0267135999999999,0.0387277,1.12071,-0.2732159999999999,74.4432,26.0568,231.55900000000003,32.0,1.0,0.0
2020-03-09 10:26:35,0.026212,0.0386329,0.602541,0.054711,74.5165,26.0561,206.796,32.0,1.0,0.0
2020-03-09 10:26:36,0.0264087,0.0390181,0.665429,0.054711,74.5444,26.0561,225.834,32.0,1.0,0.0
2020-03-09 10:26:37,0.0264842,0.0389539,1.29291,0.054711,74.4567,26.046,224.939,32.0,1.0,0.0
2020-03-09 10:26:38,0.0262384,0.0390296,1.10152,0.382638,74.4809,26.0421,230.122,32.0,1.0,0.0
2020-03-09 10:26:39,0.026568,0.0389205999999999,1.47304,0.382638,74.3927,26.0392,245.359,32.9976,1.0,0.0
2020-03-09 10:26:40,0.026113,0.0392903,0.756037,0.054711,74.3304,26.0259,225.509,32.0025,1.0,0.0
2020-03-09 10:26:41,0.0267195999999999,0.0395588,1.31798,0.054711,74.5111,26.022,252.928,32.0,1.0,0.0
2020-03-09 10:26:42,0.0263032,0.0392495,1.29331,0.382638,74.3006,26.0241,228.758,32.0,1.0,0.0
2020-03-09 10:26:43,0.0264115,0.0392992,0.7185239999999999,0.054711,74.237,26.0195,230.598,32.0,1.0,0.0
2020-03-09 10:26:44,0.026673,0.0386865,1.1591200000000002,0.382638,74.4097,26.016,231.134,32.0,1.0,0.0
2020-03-09 10:26:45,0.0266853,0.0402761999999999,1.34122,-0.2732159999999999,74.4296,26.0067,236.632,32.0,1.0,0.0
2020-03-09 10:26:46,0.0262200999999999,0.0394640999999999,0.760225,0.054711,74.3254,26.0032,229.558,32.0,1.0,0.0
2020-03-09 10:26:47,0.0263700999999999,0.0396503,1.12141,0.054711,74.3944,25.9926,222.08,32.0,1.0,0.0
2020-03-09 10:26:49,0.0264477,0.039099,1.26932,0.054711,74.551,25.9935,233.337,32.0,1.0,0.0
2020-03-09 10:26:50,0.0263534,0.0395096999999999,0.51723,-0.2732159999999999,74.3465,25.9809,231.724,32.0,1.0,0.0
2020-03-09 10:26:51,0.0261579999999999,0.0393751999999999,0.92265,0.054711,74.3576,25.991,228.337,32.0,1.0,0.0
2020-03-09 10:26:52,0.0265219,0.0399729,1.2429,0.054711,74.3669,25.9674,234.728,32.0,1.0,0.0
2020-03-09 10:26:53,0.0263503,0.0391523,1.09915,0.054711,74.4242,25.9756,230.804,32.0,1.0,0.0
2020-03-09 10:26:54,0.0265379,0.0397619,1.30661,0.054711,74.5243,25.9721,231.137,32.0,1.0,0.0
2020-03-09 10:26:55,0.0263179,0.0390571,0.988218,0.382638,74.5428,25.9683,208.609,32.0,1.0,0.0
2020-03-09 10:26:56,0.0262144,0.0393613,1.28873,0.382638,74.3963,25.9606,226.18400000000003,31.0025,1.0,0.0
2020-03-09 10:26:57,0.0267313,0.0398506,1.37084,0.054711,74.4616,25.9617,229.797,31.9976,1.0,0.0
2020-03-09 10:26:58,0.026118,0.0385342,1.3230000000000002,0.382638,74.3621,25.9575,230.596,32.0,1.0,0.0
2020-03-09 10:26:59,0.0264406,0.039202,1.1123299999999998,0.382638,74.6314,25.9459,231.302,32.0,1.0,0.0
2020-03-09 10:27:00,0.0260263,0.0394158,1.03733,0.054711,74.2935,25.9489,238.711,32.0,1.0,0.0
2020-03-09 10:27:01,0.0265052,0.0388426999999999,1.28525,0.054711,74.6096,25.9467,235.397,31.0025,1.0,0.0
2020-03-09 10:27:02,0.0262343,0.0390183,1.26569,0.054711,74.5757,25.9449,235.672,31.9976,1.0,0.0
2020-03-09 10:27:03,0.0261587999999999,0.0388733,1.04906,0.054711,74.4578,25.9428,205.092,32.0,1.0,0.0
2020-03-09 10:27:04,0.0264915,0.0396631999999999,1.35126,0.054711,74.4334,25.9505,229.064,32.0,1.0,0.0
2020-03-09 10:27:05,0.0265561,0.0396566,0.970588,0.382638,74.6101,25.9402,227.435,32.0,1.0,0.0
2020-03-09 10:27:06,0.0262269999999999,0.0394714,1.2922,0.054711,74.506,25.9335,226.124,32.0,1.0,0.0
2020-03-09 10:27:07,0.0263885999999999,0.0399308,1.28265,0.054711,74.6553,25.9445,227.915,32.0,1.0,0.0
2020-03-09 10:27:08,0.0259142,0.039549,1.0535,0.382638,74.8494,25.9392,232.335,31.0025,1.0,0.0
2020-03-09 10:27:09,0.0266149,0.0402726,1.21033,-0.2732159999999999,74.6708,25.9342,232.569,32.9953,1.0,0.0
2020-03-09 10:27:10,0.026124,0.0395004,1.32308,0.054711,74.9559,25.9365,227.823,32.0025,1.0,0.0
2020-03-09 10:27:11,0.0261975,0.0396277,1.01797,-0.2732159999999999,74.6749,25.9311,238.292,31.0025,1.0,0.0
2020-03-09 10:27:12,0.0264987,0.0405223,1.33679,-0.2732159999999999,74.64699999999999,25.9366,230.709,32.0,1.0,0.0
2020-03-09 10:27:13,0.0265884999999999,0.040069,0.966204,0.054711,74.6264,25.9271,204.141,32.0,1.0,0.0
2020-03-09 10:27:14,0.0262294,0.0401533,0.8842209999999999,0.054711,74.6476,25.9353,225.548,32.0,1.0,0.0
2020-03-09 10:27:16,0.0266682,0.0409943,0.850485,-0.2732159999999999,74.816,25.9303,222.079,32.0,1.0,0.0
2020-03-09 10:27:17,0.0262318,0.0404511999999999,0.988938,0.382638,74.9781,25.9293,231.173,31.0025,1.0,0.0
2020-03-09 10:27:18,0.0268944,0.041288,0.8982760000000001,0.054711,74.868,25.932,227.329,31.9976,1.0,0.0
2020-03-09 10:27:19,0.0261723,0.0402967,0.8524510000000001,0.054711,74.9726,25.9324,217.63,32.0,1.0,0.0
2020-03-09 10:27:20,0.0272544,0.0417065,0.854635,0.382638,74.9599,25.9239,234.08,32.0,1.0,0.0
2020-03-09 10:27:21,0.0267955999999999,0.0409171,1.19858,0.382638,74.82300000000001,25.9239,231.882,32.0,1.0,0.0
2020-03-09 10:27:22,0.0269154,0.0418167,1.24039,0.054711,74.8332,25.9284,227.956,32.0,1.0,0.0
2020-03-09 10:27:23,0.026687,0.0403395,0.876084,0.054711,74.9985,25.9215,245.079,32.0,1.0,0.0
2020-03-09 10:27:24,0.0269151,0.0409169,0.805949,0.054711,75.0241,25.9209,231.08900000000003,32.0,1.0,0.0
2020-03-09 10:27:25,0.0269135,0.0403491,0.8427690000000001,-0.2732159999999999,75.0073,25.9133,243.616,31.0025,1.0,0.0
2020-03-09 10:27:26,0.0269777,0.04048,0.713398,0.054711,75.0122,25.9129,224.48,31.9976,1.0,0.0
2020-03-09 10:27:27,0.0271004,0.0402495,0.762544,0.054711,75.1105,25.92,225.568,32.0,1.0,0.0
2020-03-09 10:27:28,0.0263529999999999,0.0398501999999999,1.20823,0.054711,75.0741,25.9154,230.655,32.0,1.0,0.0
2020-03-09 10:27:29,0.0265663,0.0391250999999999,0.764513,0.382638,75.00399999999999,25.9176,228.222,31.0025,1.0,0.0
2020-03-09 10:27:30,0.0265424,0.03967,1.03854,0.054711,75.0531,25.9129,244.978,31.9976,1.0,0.0
2020-03-09 10:27:31,0.026374,0.0388605,0.608394,0.054711,74.9624,25.9097,230.656,32.0,1.0,0.0
2020-03-09 10:27:33,0.0267812,0.0399422,0.707765,0.054711,75.0371,25.9119,228.628,32.0,1.0,0.0
2020-03-09 10:27:34,0.0265385999999999,0.0397075999999999,0.8344010000000001,0.054711,75.1457,25.9119,238.077,31.0025,1.0,0.0
2020-03-09 10:27:35,0.0265831999999999,0.0400871999999999,0.6673720000000001,0.054711,74.9368,25.9184,234.531,31.9976,1.0,0.0
2020-03-09 10:27:36,0.0264522999999999,0.0387,0.973734,0.382638,75.1665,25.9106,228.9,32.0,1.0,0.0
2020-03-09 10:27:37,0.026066,0.0397838,0.713316,-0.2732159999999999,75.1173,25.9127,234.83900000000003,32.0,1.0,0.0
2020-03-09 10:27:38,0.0267055,0.0400075,1.02509,-0.2732159999999999,75.1075,25.9077,225.951,32.0,1.0,0.0
2020-03-09 10:27:39,0.0264113,0.0390895,0.428386,0.382638,75.1109,25.9049,221.303,32.0,1.0,0.0
2020-03-09 10:27:40,0.0266615,0.0388338,0.766795,0.054711,75.13,25.91,243.363,32.0,1.0,0.0
2020-03-09 10:27:41,0.0260106,0.0389876,1.0418,0.054711,75.0442,25.912,222.473,32.0,1.0,0.0
2020-03-09 10:27:42,0.0268188,0.0389738,0.720812,0.054711,74.9532,25.9109,235.654,32.0,1.0,0.0
2020-03-09 10:27:43,0.0262955,0.038645,0.996977,0.054711,75.0828,25.9052,238.375,32.0,1.0,0.0
2020-03-09 10:27:44,0.0262242,0.0383366999999999,0.770867,0.054711,75.0371,25.9132,241.017,32.0,1.0,0.0
2020-03-09 10:27:45,0.0263069,0.0387770999999999,0.922885,-0.2732159999999999,75.2539,25.8974,229.033,32.0,1.0,0.0
2020-03-09 10:27:46,0.0263762,0.0394286,0.424577,-0.2732159999999999,75.0639,25.8974,217.756,32.0,1.0,0.0
2020-03-09 10:27:47,0.0261598,0.0388303,0.8647360000000001,-0.2732159999999999,74.937,25.8992,234.904,32.0,1.0,0.0
2020-03-09 10:27:48,0.0265007,0.0397153,1.16122,0.054711,75.1994,25.9052,230.863,32.0,1.0,0.0
2020-03-09 10:27:49,0.0260497999999999,0.0387928,0.813334,0.710565,75.1129,25.9028,240.649,32.0,1.0,0.0
2020-03-09 10:27:50,0.0265484,0.039473,0.6107090000000001,0.054711,75.1015,25.8998,231.30900000000003,32.0,1.0,0.0
2020-03-09 10:27:51,0.0264654,0.0403074999999999,0.7136239999999999,-0.2732159999999999,75.24600000000001,25.9093,246.605,31.0025,1.0,0.0
2020-03-09 10:27:52,0.0263971,0.0393659,0.535801,0.054711,75.3079,25.9102,226.777,31.9976,1.0,0.0
2020-03-09 10:27:53,0.026853,0.0394010999999999,0.427456,0.054711,75.21300000000001,25.9186,211.817,32.0,1.0,0.0
2020-03-09 10:27:54,0.0266901999999999,0.0395103,1.1619700000000002,0.054711,75.1995,25.9085,235.511,32.0,1.0,0.0
2020-03-09 10:27:55,0.0264621,0.0395444,0.545944,0.054711,75.1767,25.9131,217.287,32.0,1.0,0.0
2020-03-09 10:27:56,0.0263791,0.0398066999999999,0.8569049999999999,0.054711,75.1672,25.9078,228.426,32.0,1.0,0.0
2020-03-09 10:27:58,0.0264709999999999,0.0400496,0.8738450000000001,0.054711,75.2442,25.926,241.824,32.0,1.0,0.0
2020-03-09 10:27:59,0.0265664,0.0404152,0.8628290000000001,0.054711,75.2545,25.928,213.289,32.0,1.0,0.0
2020-03-09 10:28:00,0.0264739,0.0398808,1.24315,0.054711,75.2836,25.9237,231.151,32.0,1.0,0.0
2020-03-09 10:28:01,0.0269853,0.040907,0.8506870000000001,0.382638,75.1785,25.9238,204.766,32.0,1.0,0.0
2020-03-09 10:28:02,0.0263192999999999,0.0402135999999999,0.653104,0.054711,75.305,25.9127,222.908,32.0,1.0,0.0
2020-03-09 10:28:03,0.0267439,0.0412468,0.7079850000000001,0.054711,75.2685,25.9177,238.628,32.0,1.0,0.0
2020-03-09 10:28:04,0.0268142999999999,0.0413566,0.9329,0.382638,75.2687,25.9222,242.786,32.0,1.0,0.0
2020-03-09 10:28:05,0.0264634999999999,0.0405553,0.623449,0.054711,75.214,25.9201,229.073,32.0,1.0,0.0
2020-03-09 10:28:06,0.0267542,0.0405663999999999,0.6944859999999999,0.054711,75.2502,25.9196,231.636,32.0,1.0,0.0
2020-03-09 10:28:07,0.0264642,0.0410164,0.8986120000000001,-0.2732159999999999,75.3279,25.9146,232.107,32.0,1.0,0.0
2020-03-09 10:28:08,0.0267093,0.0400520999999999,1.37278,0.054711,75.306,25.9131,243.705,32.0,1.0,0.0
2020-03-09 10:28:09,0.0263104,0.0405443,1.30613,0.054711,75.2896,25.9218,230.205,32.0,1.0,0.0
2020-03-09 10:28:10,0.0266509999999999,0.0405156,1.29425,0.054711,75.3941,25.9047,234.544,31.0025,1.0,0.0
2020-03-09 10:28:11,0.0264949,0.0407614,0.641601,0.054711,75.53399999999999,25.9113,237.297,31.9976,1.0,0.0
2020-03-09 10:28:12,0.0270059,0.0410696,1.01773,0.054711,75.5246,25.906,230.445,32.0,1.0,0.0
2020-03-09 10:28:13,0.0265341,0.0406785,1.03513,0.054711,75.46,25.9063,241.894,32.0,1.0,0.0
2020-03-09 10:28:14,0.0271620999999999,0.0407176999999999,0.626249,0.054711,75.5415,25.9002,227.905,32.0,1.0,0.0
2020-03-09 10:28:15,0.0264323,0.0399116999999999,0.542783,0.054711,75.38600000000001,25.9021,214.988,32.0,1.0,0.0
2020-03-09 10:28:16,0.0270757,0.0408601,1.42296,0.054711,75.5117,25.9031,234.442,32.0,1.0,0.0
2020-03-09 10:28:17,0.0267346,0.0408776,1.11936,-0.2732159999999999,75.5832,25.9117,242.298,31.0025,1.0,0.0
2020-03-09 10:28:18,0.0266249,0.0399616,0.973207,0.382638,75.5068,25.9083,233.354,31.9976,1.0,0.0
2020-03-09 10:28:19,0.026786,0.0406203,1.02387,0.382638,75.54,25.8957,235.721,31.0025,1.0,0.0
2020-03-09 10:28:20,0.026841,0.0391383,0.977332,0.054711,75.5433,25.8839,224.948,31.9976,1.0,0.0
2020-03-09 10:28:21,0.0264707,0.0392118,1.02126,0.054711,75.5764,25.9019,230.275,32.0,1.0,0.0
2020-03-09 10:28:23,0.0266262,0.0394414,1.10968,0.054711,75.5748,25.8885,228.552,31.0025,1.0,0.0
2020-03-09 10:28:24,0.0261857,0.0398673,1.0291,0.054711,75.6,25.9002,206.791,31.9976,1.0,0.0
2020-03-09 10:28:25,0.0269642999999999,0.0394079,1.01293,0.054711,75.5419,25.9002,223.806,32.0,1.0,0.0
2020-03-09 10:28:26,0.0261276,0.0389736,1.20581,-0.2732159999999999,75.571,25.8988,252.131,31.0022,1.0,0.0
2020-03-09 10:28:27,0.0267537,0.0397195,1.10088,0.382638,75.5577,25.8924,230.253,31.9978,1.0,0.0
2020-03-09 10:28:28,0.0260274,0.0390989,1.0781,0.382638,75.6262,25.8905,215.787,32.0,1.0,0.0
2020-03-09 10:28:29,0.0268760999999999,0.0399876999999999,1.09869,0.054711,75.7734,25.902,224.789,31.0022,1.0,0.0
2020-03-09 10:28:30,0.0264128,0.0395214,1.32731,0.382638,75.5249,25.9002,230.842,31.9978,1.0,0.0
2020-03-09 10:28:31,0.0264507,0.0386662,1.20584,0.710565,75.6902,25.8946,239.258,31.0022,1.0,0.0
2020-03-09 10:28:32,0.0267002,0.0390968,1.14086,-0.2732159999999999,75.6384,25.8887,233.18,31.9978,1.0,0.0
2020-03-09 10:28:33,0.0265984,0.0396888,1.38747,-0.2732159999999999,75.6303,25.8963,241.586,32.0,1.0,0.0
2020-03-09 10:28:34,0.0264961,0.0389711,1.3878,0.054711,75.5197,25.8943,229.92,32.0,1.0,0.0
2020-03-09 10:28:35,0.0264450999999999,0.0397374,1.13646,0.054711,75.6157,25.8889,211.496,31.0022,1.0,0.0
2020-03-09 10:28:36,0.0266857,0.0398872,1.09056,0.054711,75.7376,25.8842,213.177,31.9978,1.0,0.0
2020-03-09 10:28:37,0.0263236,0.0395824,1.27915,0.054711,75.6771,25.8842,241.043,32.0,1.0,0.0
2020-03-09 10:28:38,0.0265382999999999,0.0402166999999999,1.27303,0.054711,75.655,25.89,231.477,31.0022,1.0,0.0
2020-03-09 10:28:39,0.0263599,0.0399098,1.30513,-0.2732159999999999,75.7265,25.8855,250.248,31.9978,1.0,0.0
2020-03-09 10:28:40,0.0268722,0.0407709,1.3645,0.054711,75.7624,25.8844,224.365,32.0,1.0,0.0
2020-03-09 10:28:41,0.0270925,0.0416454,1.23084,0.054711,75.7687,25.8882,221.637,32.0,1.0,0.0
2020-03-09 10:28:42,0.0268372999999999,0.0403904,1.0985200000000002,0.054711,75.7336,25.8921,213.216,31.0022,1.0,0.0
2020-03-09 10:28:44,0.0268775,0.0411155,0.907429,-0.2732159999999999,75.6862,25.89,226.162,31.9978,1.0,0.0
2020-03-09 10:28:45,0.0268776,0.0408759999999999,1.24709,0.382638,75.672,25.8788,229.343,32.0,1.0,0.0
