channel,ip_address,session_id,user_id,event,user_group,current_time,query,product_id,product,quantity
Referral,50.193.44.33,3fdc6c3c3a8d32638c3875f0a5ca66659a679a31a4efbf286ad00c86761d1fa9,705332,AddToCart,grp-193,1696831841175,Random Query,223283,Mobile Phone,1
Referral,50.193.44.33,3fdc6c3c3a8d32638c3875f0a5ca66659a679a31a4efbf286ad00c86761d1fa9,705332,AddToCart,grp-193,1696831841179,Random Query,160641,Mobile Phone,1
Direct,207.117.144.54,7b335da274578292eb96b46817c93fb81e67a13115c657fb682c447b39fae960,295186,IncreaseQuantity,grp-039,1696831841192,Random Query,409550,Mobile Phone,1
Other,251.221.185.234,93353affc78047cd7eb512467a1c1dd7eb8e4778634632162479538d8ed6e5d9,837160,AddToCart,grp-069,1696831841196,Random Query,799560,Mobile Phone,1
Other,251.221.185.234,93353affc78047cd7eb512467a1c1dd7eb8e4778634632162479538d8ed6e5d9,837160,IncreaseQuantity,grp-069,1696831841215,Random Query,703051,Mobile Phone,4
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,AddToCart,grp-083,1696831841220,Random Query,987405,Mobile Phone,1
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,IncreaseQuantity,grp-083,1696831841221,Random Query,144070,Mobile Phone,2
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,AddToCart,grp-083,1696831841222,Random Query,509194,Mobile Phone,2
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,AddToCart,grp-083,1696831841223,Random Query,11550,Mobile Phone,2
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,IncreaseQuantity,grp-083,1696831841225,Random Query,240717,Mobile Phone,5
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,AddToCart,grp-083,1696831841227,Random Query,50544,Mobile Phone,5
Social media,154.113.159.58,d4731e7864d1d8d8dc0dd13dad3dd1d6e32ed5f0a009bcd482b526afd768ec27,83839,IncreaseQuantity,grp-083,1696831841228,Random Query,581575,Mobile Phone,9
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,IncreaseQuantity,grp-199,1696831841237,Random Query,344317,Mobile Phone,2
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,IncreaseQuantity,grp-199,1696831841241,Random Query,458732,Mobile Phone,7
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,IncreaseQuantity,grp-199,1696831841243,Random Query,357070,Mobile Phone,10
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,AddToCart,grp-199,1696831841245,Random Query,948134,Mobile Phone,10
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,IncreaseQuantity,grp-199,1696831841249,Random Query,655822,Mobile Phone,11
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,IncreaseQuantity,grp-199,1696831841252,Random Query,620749,Mobile Phone,12
Direct,100.125.39.11,7af532926bfc82e0c3b2d2dd6be81f18454b1585d5c7c33bebff11912496c31e,967331,IncreaseQuantity,grp-199,1696831841255,Random Query,356573,Mobile Phone,14
Referral,192.189.53.130,bb05381f2e71ff25d2a9011400e53328e61e5762929bf189d80733ef30d301ef,226056,AddToCart,grp-226,1696831841257,Random Query,743401,Mobile Phone,1
Referral,192.189.53.130,bb05381f2e71ff25d2a9011400e53328e61e5762929bf189d80733ef30d301ef,226056,IncreaseQuantity,grp-226,1696831841258,Random Query,198565,Mobile Phone,2
Referral,192.189.53.130,bb05381f2e71ff25d2a9011400e53328e61e5762929bf189d80733ef30d301ef,226056,AddToCart,grp-226,1696831841271,Random Query,561210,Mobile Phone,2
Referral,192.189.53.130,bb05381f2e71ff25d2a9011400e53328e61e5762929bf189d80733ef30d301ef,226056,AddToCart,grp-226,1696831841272,Random Query,358311,Mobile Phone,2
Referral,192.189.53.130,bb05381f2e71ff25d2a9011400e53328e61e5762929bf189d80733ef30d301ef,226056,IncreaseQuantity,grp-226,1696831841278,Random Query,608983,Mobile Phone,6
Social media,220.50.186.233,d108ea295e4fe26a9c16e5777f3cc9da3db912a46d9b2e9099544988c7787672,862337,AddToCart,grp-094,1696831841299,Random Query,496968,Mobile Phone,1
Social media,220.50.186.233,d108ea295e4fe26a9c16e5777f3cc9da3db912a46d9b2e9099544988c7787672,862337,AddToCart,grp-094,1696831841302,Random Query,827193,Mobile Phone,1
Social media,220.50.186.233,d108ea295e4fe26a9c16e5777f3cc9da3db912a46d9b2e9099544988c7787672,862337,AddToCart,grp-094,1696831841303,Random Query,239986,Mobile Phone,1
Social media,220.50.186.233,d108ea295e4fe26a9c16e5777f3cc9da3db912a46d9b2e9099544988c7787672,862337,IncreaseQuantity,grp-094,1696831841308,Random Query,102800,Mobile Phone,3
Social media,220.50.186.233,d108ea295e4fe26a9c16e5777f3cc9da3db912a46d9b2e9099544988c7787672,862337,AddToCart,grp-094,1696831841310,Random Query,37139,Mobile Phone,3
Referral,130.121.182.26,6132fa0452cce9cd3e9a36e63ee71e6c58d980994bded5ab6c04bae6b8f9bc69,353911,IncreaseQuantity,grp-097,1696831841323,Random Query,494729,Mobile Phone,1
Referral,130.121.182.26,6132fa0452cce9cd3e9a36e63ee71e6c58d980994bded5ab6c04bae6b8f9bc69,353911,IncreaseQuantity,grp-097,1696831841329,Random Query,350101,Mobile Phone,2
Referral,130.121.182.26,6132fa0452cce9cd3e9a36e63ee71e6c58d980994bded5ab6c04bae6b8f9bc69,353911,AddToCart,grp-097,1696831841332,Random Query,969694,Mobile Phone,2
Referral,130.121.182.26,6132fa0452cce9cd3e9a36e63ee71e6c58d980994bded5ab6c04bae6b8f9bc69,353911,IncreaseQuantity,grp-097,1696831841334,Random Query,539989,Mobile Phone,5
Referral,247.53.174.177,25fc3fb643218eb30c97e3293bff86cf52395e74bc87a42c7265838467085e3b,888260,AddToCart,grp-120,1696831841339,Random Query,174897,Mobile Phone,1
Other,5.3.230.214,6bf3ee294514b5ebc5ad0d60d51e523f5b7f2e49be12df8cc99bf2ae201d9953,617729,IncreaseQuantity,grp-105,1696831841342,Random Query,849921,Mobile Phone,3
Other,5.3.230.214,6bf3ee294514b5ebc5ad0d60d51e523f5b7f2e49be12df8cc99bf2ae201d9953,617729,IncreaseQuantity,grp-105,1696831841343,Random Query,993349,Mobile Phone,4
Other,5.3.230.214,6bf3ee294514b5ebc5ad0d60d51e523f5b7f2e49be12df8cc99bf2ae201d9953,617729,IncreaseQuantity,grp-105,1696831841346,Random Query,469153,Mobile Phone,7
Other,5.3.230.214,6bf3ee294514b5ebc5ad0d60d51e523f5b7f2e49be12df8cc99bf2ae201d9953,617729,IncreaseQuantity,grp-105,1696831841347,Random Query,679713,Mobile Phone,8
Other,5.3.230.214,6bf3ee294514b5ebc5ad0d60d51e523f5b7f2e49be12df8cc99bf2ae201d9953,617729,AddToCart,grp-105,1696831841354,Random Query,832736,Mobile Phone,8
Social media,101.174.74.92,7c2963401d3e68698573507e68902a5ad073ccefc282845d1c3ad5dbef19d0e0,705202,AddToCart,grp-193,1696831841362,Random Query,214888,Mobile Phone,1
Social media,101.174.74.92,7c2963401d3e68698573507e68902a5ad073ccefc282845d1c3ad5dbef19d0e0,705202,IncreaseQuantity,grp-193,1696831841363,Random Query,419225,Mobile Phone,2
Social media,101.174.74.92,7c2963401d3e68698573507e68902a5ad073ccefc282845d1c3ad5dbef19d0e0,705202,AddToCart,grp-193,1696831841368,Random Query,587098,Mobile Phone,2
Social media,101.174.74.92,7c2963401d3e68698573507e68902a5ad073ccefc282845d1c3ad5dbef19d0e0,705202,AddToCart,grp-193,1696831841370,Random Query,20504,Mobile Phone,2
Referral,210.229.38.137,6e38bcb39d9add00a7b6262dfe9f4ccb4aa2066e81da596d3ff206d83fc889a3,951317,AddToCart,grp-183,1696831841388,Random Query,50229,Mobile Phone,1
Other,119.251.231.24,678ea01f7af616d5bc54b68003e7b496a0c50ba07d5f1a7cc62e742ee325e124,715503,AddToCart,grp-203,1696831841395,Random Query,587588,Mobile Phone,1
Other,119.251.231.24,678ea01f7af616d5bc54b68003e7b496a0c50ba07d5f1a7cc62e742ee325e124,715503,AddToCart,grp-203,1696831841398,Random Query,276161,Mobile Phone,1
Organic search,133.33.44.13,658bc1b0b103a908b4056c8a8c34ac807f4efaf69852ce9ebf71e4332afa5d53,284445,AddToCart,grp-028,1696831841399,Random Query,693307,Mobile Phone,1
Organic search,133.33.44.13,658bc1b0b103a908b4056c8a8c34ac807f4efaf69852ce9ebf71e4332afa5d53,284445,AddToCart,grp-028,1696831841400,Random Query,886558,Mobile Phone,1
Organic search,133.33.44.13,658bc1b0b103a908b4056c8a8c34ac807f4efaf69852ce9ebf71e4332afa5d53,284445,AddToCart,grp-028,1696831841406,Random Query,91257,Mobile Phone,1
Other,95.25.200.154,de792cfa583d1baeba5b6152d36b34b1dbae754a24e08e2ed643b39d4740d826,743654,AddToCart,grp-231,1696831841416,Random Query,440638,Mobile Phone,1
Other,95.25.200.154,de792cfa583d1baeba5b6152d36b34b1dbae754a24e08e2ed643b39d4740d826,743654,AddToCart,grp-231,1696831841417,Random Query,16724,Mobile Phone,1
Other,95.25.200.154,de792cfa583d1baeba5b6152d36b34b1dbae754a24e08e2ed643b39d4740d826,743654,AddToCart,grp-231,1696831841425,Random Query,694844,Mobile Phone,1
Social media,44.144.252.137,c96299d671f93452a754c671aeff8086318a84e3c92b987a7b74fafe6382430b,606042,AddToCart,grp-094,1696831841428,Random Query,807301,Mobile Phone,1
Social media,44.144.252.137,c96299d671f93452a754c671aeff8086318a84e3c92b987a7b74fafe6382430b,606042,AddToCart,grp-094,1696831841429,Random Query,376194,Mobile Phone,1
Direct,32.151.38.98,becf82b95dcefb75d90b5c1489e74368e158ef71092fcf8096c21ed9d673ae0a,390058,AddToCart,grp-134,1696831841434,Random Query,343933,Mobile Phone,1
Direct,32.151.38.98,becf82b95dcefb75d90b5c1489e74368e158ef71092fcf8096c21ed9d673ae0a,390058,AddToCart,grp-134,1696831841438,Random Query,6777,Mobile Phone,1
Referral,146.83.175.103,6673b849e1e0f2bc8977a3b7bf853a39ae976c63c0f64fd27fa6bb588acde912,138947,AddToCart,grp-138,1696831841441,Random Query,374800,Mobile Phone,1
Referral,146.83.175.103,6673b849e1e0f2bc8977a3b7bf853a39ae976c63c0f64fd27fa6bb588acde912,138947,IncreaseQuantity,grp-138,1696831841445,Random Query,398263,Mobile Phone,5
Referral,146.83.175.103,6673b849e1e0f2bc8977a3b7bf853a39ae976c63c0f64fd27fa6bb588acde912,138947,AddToCart,grp-138,1696831841447,Random Query,90524,Mobile Phone,5
Direct,124.186.185.58,d4e58aeee871b27e08f033799566ea95a4c514b9bf90042c8f5e3a1eef5f0734,939336,AddToCart,grp-171,1696831841462,Random Query,608733,Mobile Phone,1
Direct,124.186.185.58,d4e58aeee871b27e08f033799566ea95a4c514b9bf90042c8f5e3a1eef5f0734,939336,AddToCart,grp-171,1696831841463,Random Query,324575,Mobile Phone,1
Direct,124.186.185.58,d4e58aeee871b27e08f033799566ea95a4c514b9bf90042c8f5e3a1eef5f0734,939336,AddToCart,grp-171,1696831841468,Random Query,725098,Mobile Phone,1
Referral,255.245.114.116,65cf013d01f86ae556b9dbfe67f340e8d30dc7e17991398248056a69f0f0f27e,170773,AddToCart,grp-170,1696831841470,Random Query,219920,Mobile Phone,1
Social media,95.25.200.154,a4ce04c857b457a1d4c38a3038ad2471c71846380b8b005ccada943737086d3e,348208,AddToCart,grp-092,1696831841476,Random Query,817407,Mobile Phone,1
Social media,95.25.200.154,a4ce04c857b457a1d4c38a3038ad2471c71846380b8b005ccada943737086d3e,348208,IncreaseQuantity,grp-092,1696831841482,Random Query,742410,Mobile Phone,2
Social media,95.25.200.154,a4ce04c857b457a1d4c38a3038ad2471c71846380b8b005ccada943737086d3e,348208,IncreaseQuantity,grp-092,1696831841484,Random Query,996473,Mobile Phone,4
Social media,95.25.200.154,a4ce04c857b457a1d4c38a3038ad2471c71846380b8b005ccada943737086d3e,348208,AddToCart,grp-092,1696831841489,Random Query,471633,Mobile Phone,4
Social media,95.25.200.154,a4ce04c857b457a1d4c38a3038ad2471c71846380b8b005ccada943737086d3e,348208,AddToCart,grp-092,1696831841492,Random Query,250629,Mobile Phone,4
Social media,95.25.200.154,a4ce04c857b457a1d4c38a3038ad2471c71846380b8b005ccada943737086d3e,348208,AddToCart,grp-092,1696831841493,Random Query,581348,Mobile Phone,4
Organic search,212.167.210.48,1c469cb26dbce5d01bb2af6270b6360eb863705046e8c37c92d320de6962bdf5,714369,IncreaseQuantity,grp-202,1696831841496,Random Query,441186,Mobile Phone,2
Organic search,212.167.210.48,1c469cb26dbce5d01bb2af6270b6360eb863705046e8c37c92d320de6962bdf5,714369,IncreaseQuantity,grp-202,1696831841505,Random Query,122592,Mobile Phone,3
Organic search,212.167.210.48,1c469cb26dbce5d01bb2af6270b6360eb863705046e8c37c92d320de6962bdf5,714369,IncreaseQuantity,grp-202,1696831841507,Random Query,183944,Mobile Phone,6
Organic search,212.167.210.48,1c469cb26dbce5d01bb2af6270b6360eb863705046e8c37c92d320de6962bdf5,714369,AddToCart,grp-202,1696831841515,Random Query,66658,Mobile Phone,6
Other,192.189.53.130,4f5a5a8af447a3d867488efbb825102ac8d33316519a5a4147fa00f04e84a8c0,58723,AddToCart,grp-058,1696831841530,Random Query,617767,Mobile Phone,1
Direct,214.186.83.149,da781060ea4936234e8e9a4012e770b0aab375dc2f2590a1ceaca2b335d77dce,66457,AddToCart,grp-066,1696831841535,Random Query,808067,Mobile Phone,1
Direct,214.186.83.149,da781060ea4936234e8e9a4012e770b0aab375dc2f2590a1ceaca2b335d77dce,66457,AddToCart,grp-066,1696831841538,Random Query,182075,Mobile Phone,1
Direct,214.186.83.149,da781060ea4936234e8e9a4012e770b0aab375dc2f2590a1ceaca2b335d77dce,66457,IncreaseQuantity,grp-066,1696831841542,Random Query,238421,Mobile Phone,4
Direct,214.186.83.149,da781060ea4936234e8e9a4012e770b0aab375dc2f2590a1ceaca2b335d77dce,66457,IncreaseQuantity,grp-066,1696831841545,Random Query,687285,Mobile Phone,8
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,AddToCart,grp-067,1696831841559,Random Query,544987,Mobile Phone,1
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,IncreaseQuantity,grp-067,1696831841563,Random Query,588561,Mobile Phone,4
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,AddToCart,grp-067,1696831841564,Random Query,279727,Mobile Phone,4
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,AddToCart,grp-067,1696831841570,Random Query,590492,Mobile Phone,4
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,AddToCart,grp-067,1696831841571,Random Query,134414,Mobile Phone,4
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,AddToCart,grp-067,1696831841573,Random Query,560319,Mobile Phone,4
Social media,18.54.45.122,3b468a5fa23583e121bfa9e582904a344008d3d367029c8b399dbcb6127b5e04,67443,AddToCart,grp-067,1696831841579,Random Query,882538,Mobile Phone,4
Social media,238.235.169.167,9af8758d4cbe4b87e487ddbea00f8dae0bdec6df0678773c72fca41642447980,662915,AddToCart,grp-150,1696831841580,Random Query,270002,Mobile Phone,1
Social media,238.235.169.167,9af8758d4cbe4b87e487ddbea00f8dae0bdec6df0678773c72fca41642447980,662915,AddToCart,grp-150,1696831841581,Random Query,355081,Mobile Phone,1
Social media,238.235.169.167,9af8758d4cbe4b87e487ddbea00f8dae0bdec6df0678773c72fca41642447980,662915,AddToCart,grp-150,1696831841583,Random Query,105764,Mobile Phone,1
Social media,238.235.169.167,9af8758d4cbe4b87e487ddbea00f8dae0bdec6df0678773c72fca41642447980,662915,IncreaseQuantity,grp-150,1696831841587,Random Query,513860,Mobile Phone,3
Social media,238.235.169.167,9af8758d4cbe4b87e487ddbea00f8dae0bdec6df0678773c72fca41642447980,662915,IncreaseQuantity,grp-150,1696831841591,Random Query,920451,Mobile Phone,6
Social media,238.235.169.167,9af8758d4cbe4b87e487ddbea00f8dae0bdec6df0678773c72fca41642447980,662915,AddToCart,grp-150,1696831841594,Random Query,292123,Mobile Phone,6
Referral,255.234.85.245,ed890d91624575b65099ecad7efbfdf3e597d9d19b55c3ba5e78835d7d5681ca,938636,AddToCart,grp-170,1696831841603,Random Query,627880,Mobile Phone,1
Social media,196.82.148.71,7931358265044f8d0c69f991e7e6986d664c65cd791b1ab485797f0da03ff1bc,641293,IncreaseQuantity,grp-129,1696831841617,Random Query,660181,Mobile Phone,2
Other,18.54.45.122,55586d45785a37142307c82cae860ef10f587ed387014574c6f5e7027f2d5446,346698,IncreaseQuantity,grp-090,1696831841625,Random Query,707585,Mobile Phone,1
Other,18.54.45.122,55586d45785a37142307c82cae860ef10f587ed387014574c6f5e7027f2d5446,346698,IncreaseQuantity,grp-090,1696831841628,Random Query,699849,Mobile Phone,2
Other,18.54.45.122,55586d45785a37142307c82cae860ef10f587ed387014574c6f5e7027f2d5446,346698,IncreaseQuantity,grp-090,1696831841629,Random Query,468205,Mobile Phone,3
Organic search,239.246.178.14,b55499eefcfd78ea170bcdfcece3fc152527b8bcdc654efa0bdc3a74bd66abc4,252085,AddToCart,grp-252,1696831841641,Random Query,897788,Mobile Phone,1
Organic search,239.246.178.14,b55499eefcfd78ea170bcdfcece3fc152527b8bcdc654efa0bdc3a74bd66abc4,252085,AddToCart,grp-252,1696831841647,Random Query,619125,Mobile Phone,1
Organic search,239.246.178.14,b55499eefcfd78ea170bcdfcece3fc152527b8bcdc654efa0bdc3a74bd66abc4,252085,AddToCart,grp-252,1696831841649,Random Query,113180,Mobile Phone,1
Organic search,239.246.178.14,b55499eefcfd78ea170bcdfcece3fc152527b8bcdc654efa0bdc3a74bd66abc4,252085,AddToCart,grp-252,1696831841653,Random Query,791155,Mobile Phone,1
Organic search,239.246.178.14,b55499eefcfd78ea170bcdfcece3fc152527b8bcdc654efa0bdc3a74bd66abc4,252085,AddToCart,grp-252,1696831841660,Random Query,391995,Mobile Phone,1
Other,86.189.47.78,1f08256337f244353a10af69c5878bf739a3907a2523176fe83b90b9f5a93910,473451,IncreaseQuantity,grp-217,1696831841665,Random Query,273636,Mobile Phone,1
Other,86.189.47.78,1f08256337f244353a10af69c5878bf739a3907a2523176fe83b90b9f5a93910,473451,AddToCart,grp-217,1696831841666,Random Query,486282,Mobile Phone,1
Other,86.189.47.78,1f08256337f244353a10af69c5878bf739a3907a2523176fe83b90b9f5a93910,473451,IncreaseQuantity,grp-217,1696831841670,Random Query,642564,Mobile Phone,2
Other,86.189.47.78,1f08256337f244353a10af69c5878bf739a3907a2523176fe83b90b9f5a93910,473451,AddToCart,grp-217,1696831841678,Random Query,830352,Mobile Phone,2
Other,86.189.47.78,1f08256337f244353a10af69c5878bf739a3907a2523176fe83b90b9f5a93910,473451,AddToCart,grp-217,1696831841679,Random Query,939651,Mobile Phone,2
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,IncreaseQuantity,grp-057,1696831841692,Random Query,948578,Mobile Phone,1
Referral,104.29.7.39,ab9626a75e4c06239a4e7d2da29504ba5ccb7871314a2fbd239fa0b2033ffc03,57057,AddToCart,grp-057,1696831841705,Random Query,69600,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,AddToCart,grp-121,1696831841717,Random Query,654027,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,AddToCart,grp-121,1696831841720,Random Query,315213,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,AddToCart,grp-121,1696831841722,Random Query,957028,Mobile Phone,1
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,IncreaseQuantity,grp-121,1696831841727,Random Query,623180,Mobile Phone,2
Organic search,201.6.90.55,3afb3ae5d7ec448886438b5d32218fc9e275a0814f93e6a02c2fd0d5f75b2c4f,889264,IncreaseQuantity,grp-121,1696831841729,Random Query,777058,Mobile Phone,5
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,IncreaseQuantity,grp-224,1696831841731,Random Query,912904,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1696831841737,Random Query,815444,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1696831841745,Random Query,528775,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1696831841750,Random Query,726814,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,AddToCart,grp-224,1696831841752,Random Query,486810,Mobile Phone,1
Direct,40.248.58.203,9f2f8eec4da23ffc75521a9ef7afa1022038961e73e4d6f2a0cd90b9d7f9e2a7,480954,IncreaseQuantity,grp-224,1696831841755,Random Query,70489,Mobile Phone,2
Direct,50.193.44.33,67c711c603629a54e738369ad83b2565d5e300c48fe561990d7d77dd11a5d898,539619,IncreaseQuantity,grp-027,1696831841762,Random Query,328556,Mobile Phone,3
Organic search,5.195.182.250,fbf2f95ca0202b6eba02015f61eeef0530e3e7c32a644d0849820f8081297878,643889,IncreaseQuantity,grp-131,1696831841779,Random Query,42994,Mobile Phone,3
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,IncreaseQuantity,grp-023,1696831841803,Random Query,844827,Mobile Phone,1
Social media,131.1.8.207,3f8d99182b7be82571dbdac46efb15a49555758ba20cbcd1371ecb04b6868a40,279498,AddToCart,grp-023,1696831841805,Random Query,152989,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,AddToCart,grp-074,1696831841806,Random Query,71877,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,AddToCart,grp-074,1696831841817,Random Query,441479,Mobile Phone,1
Social media,123.73.135.147,c86c825f62d25b4416decb865b11a33b444f3630173a3f7e1a4537a06af1d953,74882,AddToCart,grp-074,1696831841822,Random Query,321803,Mobile Phone,1
Referral,104.29.7.39,641ca574b9babca9ee4979ac85ca68a17eb19c8a039ccff3f3436bd7324debbd,486815,AddToCart,grp-230,1696831841837,Random Query,280492,Mobile Phone,1
Social media,65.240.35.245,4582dea53f5f6edd227bb20cb634b56714ab583216ee0c28e2f1a94fb7d194f1,46943,AddToCart,grp-046,1696831841842,Random Query,959496,Mobile Phone,1
Social media,5.104.237.189,60b7680b2a156eaeb4c7f90a04df02b4058c10204a8c3ecb6bf9fef842538785,231795,IncreaseQuantity,grp-231,1696831841851,Random Query,656047,Mobile Phone,2
Social media,5.104.237.189,60b7680b2a156eaeb4c7f90a04df02b4058c10204a8c3ecb6bf9fef842538785,231795,IncreaseQuantity,grp-231,1696831841852,Random Query,495145,Mobile Phone,4
Social media,5.104.237.189,60b7680b2a156eaeb4c7f90a04df02b4058c10204a8c3ecb6bf9fef842538785,231795,AddToCart,grp-231,1696831841854,Random Query,287788,Mobile Phone,4
Social media,77.143.165.82,52861c7bd141d11fdba6009512cb37cd4699f4ac0ebb14253e49271b67a59423,316561,AddToCart,grp-060,1696831841867,Random Query,567357,Mobile Phone,1
Social media,77.143.165.82,52861c7bd141d11fdba6009512cb37cd4699f4ac0ebb14253e49271b67a59423,316561,AddToCart,grp-060,1696831841870,Random Query,650368,Mobile Phone,1
Social media,77.143.165.82,52861c7bd141d11fdba6009512cb37cd4699f4ac0ebb14253e49271b67a59423,316561,IncreaseQuantity,grp-060,1696831841872,Random Query,951683,Mobile Phone,2
Organic search,192.189.53.130,6d8013ef953145778a99629b8f2bcdef953c2de8a9943556f58ca6c1656f3336,190317,IncreaseQuantity,grp-190,1696831841882,Random Query,58184,Mobile Phone,3
Organic search,192.189.53.130,6d8013ef953145778a99629b8f2bcdef953c2de8a9943556f58ca6c1656f3336,190317,IncreaseQuantity,grp-190,1696831841889,Random Query,343979,Mobile Phone,4
Organic search,192.189.53.130,6d8013ef953145778a99629b8f2bcdef953c2de8a9943556f58ca6c1656f3336,190317,IncreaseQuantity,grp-190,1696831841897,Random Query,752219,Mobile Phone,5
Organic search,192.189.53.130,6d8013ef953145778a99629b8f2bcdef953c2de8a9943556f58ca6c1656f3336,190317,AddToCart,grp-190,1696831841898,Random Query,746739,Mobile Phone,5
Direct,129.217.167.211,c66cf3b07aba82b3510ca486d4407a984685c3946b43389b1a79ff323d45b6dc,196844,AddToCart,grp-196,1696831841899,Random Query,268569,Mobile Phone,1
Social media,240.165.166.227,6cbabe56d51455651af040cb724812c8f2a2c46baa889dfba58d99378a4d1a94,770056,IncreaseQuantity,grp-002,1696831841907,Random Query,514878,Mobile Phone,1
Social media,240.165.166.227,6cbabe56d51455651af040cb724812c8f2a2c46baa889dfba58d99378a4d1a94,770056,AddToCart,grp-002,1696831841912,Random Query,390361,Mobile Phone,1
Social media,240.165.166.227,6cbabe56d51455651af040cb724812c8f2a2c46baa889dfba58d99378a4d1a94,770056,IncreaseQuantity,grp-002,1696831841921,Random Query,525124,Mobile Phone,5
Social media,240.165.166.227,6cbabe56d51455651af040cb724812c8f2a2c46baa889dfba58d99378a4d1a94,770056,IncreaseQuantity,grp-002,1696831841923,Random Query,115924,Mobile Phone,7
Organic search,14.111.83.115,6f7c6c825184f4e003e1fc9ca4bb72b6c60e9c7d4edb51858be1b5460e2754e3,253036,IncreaseQuantity,grp-253,1696831841941,Random Query,802332,Mobile Phone,1
Organic search,14.111.83.115,6f7c6c825184f4e003e1fc9ca4bb72b6c60e9c7d4edb51858be1b5460e2754e3,253036,IncreaseQuantity,grp-253,1696831841943,Random Query,760142,Mobile Phone,4
Social media,132.252.158.0,5276be484e12d57d0dce5a48b2f9a2dd48a5a5a20745bab2c1abfc7af3115354,473190,IncreaseQuantity,grp-217,1696831841955,Random Query,505427,Mobile Phone,1
Direct,214.56.36.93,5413532854c56530c49d4802fc880769ac1388ac0c8daa98e3fa55b1d2f3d3f7,626576,IncreaseQuantity,grp-114,1696831841967,Random Query,18235,Mobile Phone,4
